PC1,PC2,PC3,PC4
1.1433022554481658,-0.2776672850199004,0.3597290025695789,-0.4952047229372583
0.6498110837415648,-0.3135276299495223,-0.8768120824315314,-0.43402671476568605
-0.11512346528094619,0.7290176720347539,-0.444879274000612,-0.3328795989483339
-0.09986349476643602,0.8721665187269207,-1.4878754266696328,-0.3929880427403217
0.31825287944941055,-0.27598038697075944,0.48383335871225447,-0.4511110351524162
0.08932142825048849,-0.7529521305555391,-2.086947444772974,-0.4831266526970438
0.24735746088113952,-0.9844248784325978,0.052718974230984234,-0.44393912978625955
-1.9733152205844204,0.15382084807657045,-0.39076072367268944,0.8922651753365753
-1.028147263507155,0.8556017273342083,-0.10997890789284236,0.21819892071957467
1.5861898240456016,-1.2170754926768672,-1.1109132323535957,0.17275333215742697
0.07635732539767207,-0.8024565505327147,-0.903267178238249,-0.44194330718794983
-0.8403121418758102,1.583050015364738,0.960347950431855,0.19799740384833503
0.11816250815739936,-0.9180083225028655,-1.0841129962860274,-0.4573926475312675
-0.48334041694685265,-0.6818235361041707,-0.6351246605061516,-0.2190501160920852
-1.679569043678507,0.22087947933616695,-0.33674183555565007,0.6635588289296945
1.2727792954344153,1.61768456735629,-0.5644713769209557,-0.45700166186582764
4.956736367735899,0.7751838576496382,0.1812706984085024,1.9906116293665008
0.11889527210765748,-2.2481666800704523,-0.5812587409792557,-0.4834994415058295
2.281638378064701,-0.6398379127911757,-0.3388019860581472,0.3060169452324321
-0.39212777019865197,-1.6642068102164205,-0.24867510254349592,-0.2615234829724306
0.10086972238338474,-0.801122665824323,0.9803626169144163,-0.35703083066893365
-0.9432978468221895,0.8076004080593137,0.4329615556529885,0.21521546270933012
-1.9358917410679857,-0.728915656455722,-0.47428039294367813,0.8284535126097785
0.689668985587987,-0.7706400686239818,0.3096367412787089,-0.5029648259728329
-0.3172906904527295,-1.2452809801493017,0.3736727261632451,-0.21443489914630912
-0.8338971629473243,-0.48639365695941783,2.232327405250346,0.30074911837463536
-0.5309971249484156,0.20741344150825397,-2.4283086919147143,-0.3922494823618985
-1.2503545067844801,1.6236533319541782,-0.17072787531391148,0.3806150075535486
-1.5913907716145181,0.6876103107211341,-0.2738874086668554,0.6115527741596425
1.087177977071268,0.9151345579915063,-0.3426240452665034,-0.48237738777983075
0.6280737993903809,-0.7212291757534448,-0.2341102775054637,-0.474626112140449
-0.2473679756273855,0.21084994201737237,0.6782897131867532,-0.2013407896810198
-1.5450368665407115,0.3117487855247904,0.4083922288864899,0.650784690336929
-0.8562713368976282,1.7197959314913236,0.5407778517233552,0.17280858666754947
0.9536063969510766,0.6309968000652403,-0.12469434449630826,-0.5120580149477502
0.8344184031713371,-1.059721880275799,-0.7732950363502564,-0.3655004963028751
-0.8270151563091492,-0.25242411042153673,-0.560340977991435,0.004133475693982983
0.4222816567463584,-0.6014819152174594,-1.2782743491778548,-0.4368050761753711
0.6694744479350292,-0.5416825170177907,-0.5965202918958237,-0.4489308493860992
5.122389974757211,0.6535014622633687,-0.021332517285868602,2.2793475924518587
-1.7527120976468176,-1.2604969537072686,-0.049758457913817666,0.7242000616974159
2.0727147146458678,1.1802299758579642,-1.3293861010054702,0.22220639384999197
-0.12742464417762897,0.5892138476451761,1.231437709541154,-0.22807893983793262
-1.9087588453685205,0.1576891035868738,-0.39535638832644115,0.838823484099663
-1.1382022450976077,-0.3668973482937659,-0.054713214799867405,0.2758797421356983
2.297523434360457,0.7333080135462134,-0.7807289150486477,0.24898355415541157
2.952434827563988,0.3716519411740726,-1.4064806699678922,1.118110654534175
4.331538923679134,-0.7851421886354776,1.0452268950182149,1.374421360922431
3.1335775930203846,0.3568571739747735,-1.4519199521484096,1.3023350017097384
-0.9429557664606574,1.2496010538143354,-0.15657860269795698,0.16119270181869272
-1.2861950620839984,-0.17772695322236978,0.8845404284928633,0.499713684293518
-1.2155597113918106,-0.1527037709287963,1.5401692220042995,0.5165875334779352
0.0732076757421251,1.3828275090200937,0.5139718267698631,-0.36580576004758525
-0.7880631074167225,0.43489203746809374,1.7314183756851638,0.2259541418949807
1.4986842338531925,-0.7723013452033901,-1.6811158869278868,0.24285968756960746
-1.4540823890526426,0.9867948457875957,0.15673870891852346,0.5605889300652215
-1.3996424366581426,-0.6806380927975836,-1.117487227018286,0.3018804501051408
-1.0880243690796838,0.515346903473417,-0.6153268935190864,0.19404053676310987
-0.23653718662252785,0.7127312488935342,1.4352503783299104,-0.15358198388827868
4.265127098688577,1.6104664048223276,-0.35014658456130204,1.4507578439509472
0.45943694126776546,-2.2149108433619764,-0.5804680417394223,-0.46060857074192135
0.2528179394712049,-1.6858371834389732,-1.0075632732194437,-0.47634935111922744
0.8376068864621267,1.7059954572315619,0.25794521042845586,-0.5903809137174915
-1.0884094967342204,-0.9068906633609682,1.0079109962492263,0.35572707742975307
-1.5093819530761396,-1.7484250824344774,0.4311830592886705,0.5832410239517212
2.9219990309087236,-0.5150179527912638,1.009907492221691,0.21046572970400512
1.1214421749341406,-1.611464426867557,0.2348359909659647,-0.3959234930487779
0.0011496829675385057,-1.6375788062334662,-0.26884337322158774,-0.41368713183320105
-0.3626966018660379,0.20867633881045736,-1.193581172948235,-0.30053692876386506
2.1932921381674677,0.8030858900740415,0.5856067057388016,-0.29279960935012284
-1.6845850185464322,0.6417028740824724,-0.32834390524589835,0.6769547741763811
-0.4310454277945797,0.6155869208232182,0.061471722309327466,-0.144639408626332
-0.6172982247107875,-0.44462424903863423,1.6320255961076873,0.09611007291687959
0.5342800055508905,1.3060205583232025,-0.30005508644607004,-0.5130472448146977
0.5313584906339436,0.12948461880853362,1.6915823856523124,-0.5079337751659057
-0.8003209610258394,-2.025435568406714,-0.10202893032196397,-0.025735877219608082
-0.018363601416847144,-1.0422103549173325,-1.2516407793017466,-0.45775933204159036
0.3022263356888948,-1.1613462674573942,1.033584422891043,-0.4316057714582248
-0.7324545980713912,1.5851550599745408,1.5751839107588368,0.17444360875184498
1.4807069942974436,0.014143686589507681,0.7506253419157506,-0.5091081467048263
0.38745400780754097,-1.2107537406284288,0.9460088300609468,-0.45947273281012607
-0.5927940711369527,-0.4051688932174355,1.058863892035081,0.02787325119390495
0.6849092089957094,-0.32124404013661323,0.9881179100393523,-0.5378170634361719
-0.7681274388603962,-0.032729024397610815,-2.125706356496174,-0.2542172103250767
-0.6063850066510649,0.9134865623856887,0.5395915560016349,0.003420451355740788
-1.1048165214628982,0.57691353318087,-0.5194651871409006,0.21895158261381414
-0.42273716580812865,-1.2840824538215996,0.960522382290773,-0.09992804421002105
-1.247339386266405,-1.1619439510570229,0.6474134515358397,0.4251832347007781
3.857734130809165,0.7807696634927086,-0.9128733347201151,1.5764398722183428
1.9733500267120114,-1.4454325192358006,-0.8797913729074902,0.42386765170844437
1.9955673883527683,1.7828440326729056,-0.41665873640052203,-0.226657583998092
-0.48682875950851495,2.2249801912777802,0.6171764881626206,-0.06016548575644212
-0.527615308006307,-0.9460278160956825,-1.0282884396308083,-0.26170327439149094
-0.492643120931889,-1.0770774150260651,-1.2322749262644608,-0.3174276542265932
-0.04905812227740184,-0.39760846757553814,-0.9009141238145058,-0.40408251718567506
-0.20055435414177775,0.9024949502967107,0.45916945205472465,-0.23662872459229398
-1.3237182905368325,-0.21784370263441036,-1.0582992944160547,0.27599470611931826
-1.8369987143436068,-0.5627082891084781,-0.8682188824272029,0.693081258862611
2.766868434698456,1.7986179905920157,-0.49641388175920653,0.2769621451591613
-0.9878546075165751,2.0075265758245795,0.9968600405436733,0.3055846247157087
1.3433768965610824,-0.3188803869941791,0.26942383185473806,-0.430706627601621
1.1933488147592453,-0.5525051356286633,1.1917714964325339,-0.5753602422549451
-0.5494448684328839,-0.25656791776205945,-1.8691885888208588,-0.3320946560065952
2.3103189090206464,-1.3989615209240485,0.3922413269316153,0.17694891541497682
1.2460019384385537,1.4868322183349096,-0.7573619577506745,-0.4174341563524574
4.153815015129422,0.47399235753530305,0.45770686369109453,1.2194506107197043
0.7573731227010798,-0.09713714017757726,0.0606317434845887,-0.5079218262593821
0.5032342574713973,2.0572023883510395,0.21023303250470465,-0.5344585829907821
0.09513387420501408,-0.4910480949445059,-1.0638010782064715,-0.4432683429015746
1.3650961590967763,1.5713247135061776,-0.6470970241603969,-0.4098505103263411
1.6574600754157187,1.222542813693676,0.03903775763004125,-0.42595979715012305
-1.2981448387135979,1.4715088326830754,-0.39325833120812387,0.38926635007444743
-0.6567587439462962,-0.6634426569574894,-1.2096170801095822,-0.20509998136965676
-0.45155702799800773,-1.6202254286776734,0.45645868024261155,-0.14453962239953289
1.5442314436443494,-0.10608834292608736,-0.6891114187703309,-0.13994032515009466
0.9884721651098736,1.3959144400480796,-0.8576765057257818,-0.45797763642245876
-0.94470336616101,-0.7031375954760304,1.9222509739700369,0.3502026137364501
1.2480514612370275,0.730329404339281,0.6088316378231211,-0.5779629216958774
0.31836973965867293,0.6002278486884567,-0.07727022451995906,-0.4628276942658688
1.5632275957957353,-0.4472765470055746,0.6713100412666337,-0.42988241391021986
-0.6014361790211163,2.215166188727807,0.6204692224740584,0.012118308003548569
1.4115244035173082,0.18935375839321705,-0.22759477407627754,-0.35188144502400626
-1.3705205573933228,-1.529909904998335,0.7396154395179254,0.5223055356933373
-0.9215488524163098,-1.1837938966757369,-0.6967807408650148,0.004569325268374035
-1.9507932829689538,-0.9009229955485222,-0.10276523782522962,0.889402088033748
-0.48860329981762535,-0.06804949045409135,-0.33461115348585213,-0.16278771504250175
-0.0894876306905741,-0.6985713903559944,0.5362171075293597,-0.29977320523963213
1.390102920484249,1.422698145336551,-0.8737842407758635,-0.337034929372967
0.027069738902041954,0.8535727125830171,0.3498845993185161,-0.35120216117556846
0.23421823903899402,-0.7769876707986969,0.3680522018963609,-0.4302152801413964
-0.3708877280626409,-0.568074826493944,-1.1096391159466508,-0.3218297615833079
-0.47812714528091155,-0.7907376048509899,-0.17157627121908736,-0.17279177436978208
-0.5189835500986221,-0.4788225783245831,0.9357844185328217,-0.03091571434418861
-1.019136319665645,1.8001065955773559,0.05923655569521416,0.2410520870775211
6.1284193543203624,-0.4201697525092939,0.7367599509000181,3.073146497566571
0.1384859280223027,-1.676956884641121,-0.34906450718040716,-0.4502369319641521
-1.4540069131715736,-0.13749964323324487,0.34316779356050076,0.5655966845908305
0.6089582429499707,2.122743520220534,0.2931454467925603,-0.5647117831258687
1.620101023227027,-0.20347163967068557,1.0296181165161369,-0.5071272806873295
0.3113654682147774,-1.894828199544034,-0.7037227272397282,-0.47455508036098215
-1.3255845010878697,1.355132399639691,-0.5649539799137866,0.387959614096769
0.38413498813978947,0.5749149751204538,-0.12538062589776447,-0.4775676102123663
-1.0857258658988254,0.5577824757347143,-0.5514655413685053,0.20134704201487677
0.754468439365308,0.08754743772449142,1.5943675980333285,-0.5757369453599156
-0.9221056769713827,-0.4351036637232029,-0.19243570656986828,0.10652646435959731
-1.438517517249065,-0.08793829529473017,-1.4727977697660335,0.3013114298227847
1.0744903657941427,0.17424741246912936,0.42335852998984,-0.5381583481180343
0.1438849612543127,1.353132557841733,-0.7981474868856306,-0.43025091620604816
-1.5065504874045308,0.1266632677140891,-1.1367656502637715,0.4151121925142569
-0.2887498379058958,0.41410465859778234,-0.2654331065473182,-0.24816953579282716
-0.12870589185657355,0.9708696087256027,-0.7057824145295383,-0.339568849825424
2.227882499891906,1.235475049490737,-0.6437081605983364,0.06572475117437712
-1.604310329074993,1.2505410088999207,-0.04922028195351756,0.6563745050063948
-0.6849523480018129,-0.918278198863725,-0.9616211818707571,-0.1670506281323118
0.8592442873891343,-1.2827846793285256,-0.48620337775198724,-0.38753890758344267
-0.32957915810207095,-0.02325131034797516,0.3371908062184168,-0.18620510801024784
1.5226640762968238,0.6627646218958099,-1.4069975764485192,-0.03736853998760242
-1.4143956882502853,-0.36783720707952,-1.2709690681343984,0.3028833420024902
-0.6548867311953508,-0.6047791020390728,0.7667625982502991,0.03611759274189079
-0.33017897820245545,0.6409772324558431,-1.8024687072004988,-0.3543120355784645
-0.49539947277446866,0.1800311950042161,0.041740867238107694,-0.11715311654954041
0.6058691159494277,-0.8399315027032166,1.472787076481525,-0.5172410971874674
-1.3766019292273155,0.5224905381878093,0.7001365258443045,0.5560355205034778
0.681870647451792,-1.0632312514944366,1.1244089109022322,-0.5254718700397045
0.17959662562333856,-2.047751483699828,-0.28723586402725626,-0.4645451691153859
-0.8833904953740268,-1.4488370006096445,-0.47468384717801526,0.0004808427554374228
-0.5217372970048202,1.4646778462699972,0.10200523520210292,-0.08022568580690237
1.4955072308819655,1.046354330740065,-1.4527876712021293,-0.08990069199729522
